A,AB,B,O,dept_code,dept_name,pdept_code,trans_dt,dow,day,month,year,week,hol_dur,hol_lower,hol_upper,TOTAL
0.0,0.0,4.0,8.0,4103,tbd,4103,2016-09-12,0,12,9,2016,37,,,,12.0
2.0,0.0,4.0,7.5,4103,tbd,4103,2016-09-13,1,13,9,2016,37,,,,13.5
6.0,2.0,0.0,0.0,4103,tbd,4103,2016-09-14,2,14,9,2016,37,,,,8.0
8.0,8.0,2.0,9.5,4103,tbd,4103,2016-09-15,3,15,9,2016,37,3.0,-1.0,1.0,27.5
4.0,8.0,16.0,4.0,4103,tbd,4103,2016-09-16,4,16,9,2016,37,3.0,-1.0,1.0,32.0
7.0,10.0,10.0,0.0,4103,tbd,4103,2016-09-17,5,17,9,2016,37,3.0,-1.0,1.0,27.0
2.0,0.0,4.0,2.0,4103,tbd,4103,2016-09-18,6,18,9,2016,37,,,,8.0
2.0,10.0,10.0,2.0,4103,tbd,4103,2016-09-19,0,19,9,2016,38,,,,24.0
3.5,10.0,4.0,6.0,4103,tbd,4103,2016-09-20,1,20,9,2016,38,,,,23.5
4.0,8.0,6.0,2.0,4103,tbd,4103,2016-09-21,2,21,9,2016,38,,,,20.0
4.0,2.0,8.0,2.0,4103,tbd,4103,2016-09-22,3,22,9,2016,38,,,,16.0
2.0,0.0,4.0,6.0,4103,tbd,4103,2016-09-23,4,23,9,2016,38,,,,12.0
0.0,0.0,0.0,2.0,4103,tbd,4103,2016-09-24,5,24,9,2016,38,,,,2.0
0.0,2.0,8.0,16.0,4103,tbd,4103,2016-09-25,6,25,9,2016,38,,,,26.0
8.0,0.0,14.0,8.5,4103,tbd,4103,2016-09-26,0,26,9,2016,39,,,,30.5
7.5,2.0,4.0,0.0,4103,tbd,4103,2016-09-27,1,27,9,2016,39,,,,13.5
6.0,0.0,4.0,4.0,4103,tbd,4103,2016-09-28,2,28,9,2016,39,,,,14.0
10.0,4.0,14.0,8.0,4103,tbd,4103,2016-09-29,3,29,9,2016,39,,,,36.0
14.0,2.0,24.0,4.0,4103,tbd,4103,2016-09-30,4,30,9,2016,39,,,,44.0
6.0,4.0,0.0,8.0,4103,tbd,4103,2016-10-01,5,1,10,2016,39,7.0,-2.0,2.0,18.0
4.0,0.0,13.5,2.0,4103,tbd,4103,2016-10-02,6,2,10,2016,39,7.0,-2.0,2.0,19.5
6.0,2.0,20.0,3.0,4103,tbd,4103,2016-10-03,0,3,10,2016,40,7.0,-2.0,2.0,31.0
0.0,2.0,10.0,4.0,4103,tbd,4103,2016-10-04,1,4,10,2016,40,7.0,-2.0,2.0,16.0
8.0,4.0,0.0,4.0,4103,tbd,4103,2016-10-05,2,5,10,2016,40,7.0,-2.0,2.0,16.0
4.0,1.5,0.0,4.0,4103,tbd,4103,2016-10-06,3,6,10,2016,40,7.0,-2.0,2.0,9.5
6.0,2.0,0.0,6.0,4103,tbd,4103,2016-10-07,4,7,10,2016,40,7.0,-2.0,2.0,14.0
6.0,0.0,4.0,6.0,4103,tbd,4103,2016-10-08,5,8,10,2016,40,,,,16.0
0.0,0.0,0.0,8.0,4103,tbd,4103,2016-10-09,6,9,10,2016,40,,,,8.0
0.0,8.0,4.0,6.0,4103,tbd,4103,2016-10-10,0,10,10,2016,41,,,,18.0
0.0,0.0,7.0,2.0,4103,tbd,4103,2016-10-11,1,11,10,2016,41,,,,9.0
2.0,2.0,2.0,8.0,4103,tbd,4103,2016-10-12,2,12,10,2016,41,,,,14.0
4.0,0.0,8.0,4.0,4103,tbd,4103,2016-10-13,3,13,10,2016,41,,,,16.0
0.0,0.0,6.0,6.0,4103,tbd,4103,2016-10-14,4,14,10,2016,41,,,,12.0
6.0,0.0,0.0,12.0,4103,tbd,4103,2016-10-15,5,15,10,2016,41,,,,18.0
0.0,0.0,14.0,5.5,4103,tbd,4103,2016-10-16,6,16,10,2016,41,,,,19.5
4.0,0.0,2.0,2.0,4103,tbd,4103,2016-10-17,0,17,10,2016,42,,,,8.0
2.0,0.0,4.0,2.0,4103,tbd,4103,2016-10-18,1,18,10,2016,42,,,,8.0
0.0,0.0,6.0,4.0,4103,tbd,4103,2016-10-19,2,19,10,2016,42,,,,10.0
0.0,2.0,4.0,0.0,4103,tbd,4103,2016-10-20,3,20,10,2016,42,,,,6.0
0.0,6.0,6.0,0.0,4103,tbd,4103,2016-10-21,4,21,10,2016,42,,,,12.0
2.0,2.0,2.0,4.0,4103,tbd,4103,2016-10-22,5,22,10,2016,42,,,,10.0
8.0,0.0,6.0,4.0,4103,tbd,4103,2016-10-23,6,23,10,2016,42,,,,18.0
1.5,0.0,4.0,12.0,4103,tbd,4103,2016-10-24,0,24,10,2016,43,,,,17.5
10.0,0.0,14.0,10.0,4103,tbd,4103,2016-10-25,1,25,10,2016,43,,,,34.0
4.0,0.0,6.0,0.0,4103,tbd,4103,2016-10-26,2,26,10,2016,43,,,,10.0
2.0,0.0,12.0,2.0,4103,tbd,4103,2016-10-27,3,27,10,2016,43,,,,16.0
0.0,0.0,2.0,4.0,4103,tbd,4103,2016-10-28,4,28,10,2016,43,,,,6.0
0.0,0.0,2.0,0.0,4103,tbd,4103,2016-10-29,5,29,10,2016,43,,,,2.0
0.0,2.0,6.0,2.0,4103,tbd,4103,2016-10-30,6,30,10,2016,43,,,,10.0
0.0,0.0,6.0,8.0,4103,tbd,4103,2016-10-31,0,31,10,2016,44,,,,14.0
3.0,0.0,15.5,1.5,4103,tbd,4103,2016-11-01,1,1,11,2016,44,,,,20.0
6.0,2.0,14.0,10.0,4103,tbd,4103,2016-11-02,2,2,11,2016,44,,,,32.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2016-11-03,3,3,11,2016,44,,,,6.0
0.0,2.0,12.0,4.0,4103,tbd,4103,2016-11-04,4,4,11,2016,44,,,,18.0
0.0,0.0,15.0,4.0,4103,tbd,4103,2016-11-05,5,5,11,2016,44,,,,19.0
6.0,4.0,2.0,4.0,4103,tbd,4103,2016-11-06,6,6,11,2016,44,,,,16.0
12.0,0.0,1.5,0.0,4103,tbd,4103,2016-11-07,0,7,11,2016,45,,,,13.5
0.0,2.0,0.0,2.0,4103,tbd,4103,2016-11-08,1,8,11,2016,45,,,,4.0
10.0,6.0,0.0,0.0,4103,tbd,4103,2016-11-09,2,9,11,2016,45,,,,16.0
2.0,17.0,2.0,4.0,4103,tbd,4103,2016-11-10,3,10,11,2016,45,,,,25.0
8.0,6.0,12.0,14.0,4103,tbd,4103,2016-11-11,4,11,11,2016,45,,,,40.0
4.0,0.0,6.0,14.0,4103,tbd,4103,2016-11-12,5,12,11,2016,45,,,,24.0
19.0,4.0,10.0,5.0,4103,tbd,4103,2016-11-13,6,13,11,2016,45,,,,38.0
2.0,0.0,16.0,4.0,4103,tbd,4103,2016-11-14,0,14,11,2016,46,,,,22.0
11.0,4.0,28.0,0.0,4103,tbd,4103,2016-11-15,1,15,11,2016,46,,,,43.0
14.0,4.0,14.0,0.0,4103,tbd,4103,2016-11-16,2,16,11,2016,46,,,,32.0
0.0,5.5,6.0,12.0,4103,tbd,4103,2016-11-17,3,17,11,2016,46,,,,23.5
2.0,6.0,2.0,18.0,4103,tbd,4103,2016-11-18,4,18,11,2016,46,,,,28.0
6.0,3.5,0.0,2.0,4103,tbd,4103,2016-11-19,5,19,11,2016,46,,,,11.5
10.0,4.0,8.0,5.5,4103,tbd,4103,2016-11-20,6,20,11,2016,46,,,,27.5
4.0,14.0,2.0,4.0,4103,tbd,4103,2016-11-21,0,21,11,2016,47,,,,24.0
4.0,4.0,2.0,0.0,4103,tbd,4103,2016-11-22,1,22,11,2016,47,,,,10.0
6.0,4.0,6.0,2.0,4103,tbd,4103,2016-11-23,2,23,11,2016,47,,,,18.0
0.0,2.0,0.0,13.5,4103,tbd,4103,2016-11-24,3,24,11,2016,47,,,,15.5
0.0,6.0,0.0,16.0,4103,tbd,4103,2016-11-25,4,25,11,2016,47,,,,22.0
0.0,2.0,0.0,0.0,4103,tbd,4103,2016-11-26,5,26,11,2016,47,,,,2.0
0.0,2.0,2.0,4.0,4103,tbd,4103,2016-11-27,6,27,11,2016,47,,,,8.0
0.0,4.0,0.0,2.0,4103,tbd,4103,2016-11-28,0,28,11,2016,48,,,,6.0
6.0,6.0,4.0,0.0,4103,tbd,4103,2016-11-29,1,29,11,2016,48,,,,16.0
6.0,0.0,4.0,0.0,4103,tbd,4103,2016-11-30,2,30,11,2016,48,,,,10.0
4.0,4.0,2.0,4.0,4103,tbd,4103,2016-12-01,3,1,12,2016,48,,,,14.0
0.0,0.0,2.0,12.0,4103,tbd,4103,2016-12-02,4,2,12,2016,48,,,,14.0
4.0,0.0,18.0,2.0,4103,tbd,4103,2016-12-03,5,3,12,2016,48,,,,24.0
0.0,0.0,6.0,6.0,4103,tbd,4103,2016-12-04,6,4,12,2016,48,,,,12.0
6.0,0.0,8.0,2.0,4103,tbd,4103,2016-12-05,0,5,12,2016,49,,,,16.0
4.0,2.0,1.5,0.0,4103,tbd,4103,2016-12-06,1,6,12,2016,49,,,,7.5
6.0,0.0,4.0,2.0,4103,tbd,4103,2016-12-07,2,7,12,2016,49,,,,12.0
10.0,0.0,14.0,2.0,4103,tbd,4103,2016-12-08,3,8,12,2016,49,,,,26.0
2.0,0.0,10.0,2.0,4103,tbd,4103,2016-12-09,4,9,12,2016,49,,,,14.0
4.0,0.0,8.0,8.0,4103,tbd,4103,2016-12-10,5,10,12,2016,49,,,,20.0
0.0,0.0,0.0,8.0,4103,tbd,4103,2016-12-11,6,11,12,2016,49,,,,8.0
0.0,0.0,2.0,16.0,4103,tbd,4103,2016-12-12,0,12,12,2016,50,,,,18.0
6.0,0.0,8.0,4.0,4103,tbd,4103,2016-12-13,1,13,12,2016,50,,,,18.0
4.0,0.0,8.0,8.0,4103,tbd,4103,2016-12-14,2,14,12,2016,50,,,,20.0
2.0,2.0,2.0,6.0,4103,tbd,4103,2016-12-15,3,15,12,2016,50,,,,12.0
6.0,6.0,6.0,10.0,4103,tbd,4103,2016-12-16,4,16,12,2016,50,,,,28.0
6.0,2.0,2.0,5.0,4103,tbd,4103,2016-12-17,5,17,12,2016,50,,,,15.0
2.0,2.0,2.0,0.0,4103,tbd,4103,2016-12-18,6,18,12,2016,50,,,,6.0
2.0,4.0,10.0,8.0,4103,tbd,4103,2016-12-19,0,19,12,2016,51,,,,24.0
4.0,8.0,2.0,0.0,4103,tbd,4103,2016-12-20,1,20,12,2016,51,,,,14.0
0.0,4.0,6.0,0.0,4103,tbd,4103,2016-12-21,2,21,12,2016,51,,,,10.0
0.0,0.0,6.0,5.0,4103,tbd,4103,2016-12-22,3,22,12,2016,51,,,,11.0
12.0,0.0,4.0,10.0,4103,tbd,4103,2016-12-23,4,23,12,2016,51,,,,26.0
4.0,0.0,8.0,4.0,4103,tbd,4103,2016-12-24,5,24,12,2016,51,,,,16.0
4.0,0.0,4.0,12.0,4103,tbd,4103,2016-12-25,6,25,12,2016,51,,,,20.0
8.0,0.0,2.0,12.0,4103,tbd,4103,2016-12-26,0,26,12,2016,52,,,,22.0
0.0,0.0,18.0,10.0,4103,tbd,4103,2016-12-28,2,28,12,2016,52,,,,28.0
6.0,4.0,4.0,8.0,4103,tbd,4103,2016-12-29,3,29,12,2016,52,,,,22.0
8.0,0.0,8.0,10.0,4103,tbd,4103,2016-12-30,4,30,12,2016,52,,,,26.0
4.0,0.0,20.0,2.0,4103,tbd,4103,2016-12-31,5,31,12,2016,52,3.0,-1.0,1.0,26.0
0.0,0.0,10.0,6.0,4103,tbd,4103,2017-01-01,6,1,1,2017,52,3.0,-1.0,1.0,16.0
8.0,0.0,8.0,2.0,4103,tbd,4103,2017-01-02,0,2,1,2017,1,3.0,-1.0,1.0,18.0
6.0,0.0,2.0,8.0,4103,tbd,4103,2017-01-03,1,3,1,2017,1,,,,16.0
6.0,0.0,2.0,3.5,4103,tbd,4103,2017-01-04,2,4,1,2017,1,,,,11.5
4.0,0.0,4.0,11.5,4103,tbd,4103,2017-01-05,3,5,1,2017,1,,,,19.5
2.0,4.0,0.0,10.0,4103,tbd,4103,2017-01-06,4,6,1,2017,1,,,,16.0
6.0,0.0,6.0,8.0,4103,tbd,4103,2017-01-07,5,7,1,2017,1,,,,20.0
10.0,0.0,2.0,8.0,4103,tbd,4103,2017-01-08,6,8,1,2017,1,,,,20.0
2.0,0.0,9.0,0.0,4103,tbd,4103,2017-01-09,0,9,1,2017,2,,,,11.0
5.0,0.0,8.0,2.0,4103,tbd,4103,2017-01-10,1,10,1,2017,2,,,,15.0
0.0,0.0,8.0,2.0,4103,tbd,4103,2017-01-11,2,11,1,2017,2,,,,10.0
10.0,0.0,4.0,4.0,4103,tbd,4103,2017-01-12,3,12,1,2017,2,,,,18.0
13.0,2.0,4.0,2.0,4103,tbd,4103,2017-01-13,4,13,1,2017,2,,,,21.0
6.0,6.0,4.0,0.0,4103,tbd,4103,2017-01-14,5,14,1,2017,2,,,,16.0
4.0,2.0,4.0,2.0,4103,tbd,4103,2017-01-15,6,15,1,2017,2,,,,12.0
0.0,4.0,17.5,0.0,4103,tbd,4103,2017-01-16,0,16,1,2017,3,,,,21.5
6.0,0.0,9.5,0.0,4103,tbd,4103,2017-01-17,1,17,1,2017,3,,,,15.5
0.0,8.0,6.0,2.0,4103,tbd,4103,2017-01-18,2,18,1,2017,3,,,,16.0
6.0,5.0,6.0,0.0,4103,tbd,4103,2017-01-19,3,19,1,2017,3,,,,17.0
10.0,2.0,6.0,2.0,4103,tbd,4103,2017-01-20,4,20,1,2017,3,,,,20.0
16.0,2.0,2.0,2.0,4103,tbd,4103,2017-01-21,5,21,1,2017,3,,,,22.0
0.0,0.0,8.0,2.0,4103,tbd,4103,2017-01-22,6,22,1,2017,3,,,,10.0
6.0,2.0,0.0,4.0,4103,tbd,4103,2017-01-23,0,23,1,2017,4,,,,12.0
6.0,2.0,2.0,6.0,4103,tbd,4103,2017-01-24,1,24,1,2017,4,,,,16.0
4.0,4.0,2.0,2.0,4103,tbd,4103,2017-01-25,2,25,1,2017,4,,,,12.0
4.0,0.0,0.0,4.0,4103,tbd,4103,2017-01-26,3,26,1,2017,4,,,,8.0
0.0,0.0,6.0,4.0,4103,tbd,4103,2017-01-27,4,27,1,2017,4,7.0,-2.0,2.0,10.0
2.0,0.0,6.0,9.0,4103,tbd,4103,2017-01-28,5,28,1,2017,4,7.0,-2.0,2.0,17.0
6.0,0.0,2.0,8.0,4103,tbd,4103,2017-01-29,6,29,1,2017,4,7.0,-2.0,2.0,16.0
4.0,2.0,6.0,8.0,4103,tbd,4103,2017-01-30,0,30,1,2017,5,7.0,-2.0,2.0,20.0
1.5,0.0,5.5,6.0,4103,tbd,4103,2017-01-31,1,31,1,2017,5,7.0,-2.0,2.0,13.0
5.5,2.5,3.5,0.0,4103,tbd,4103,2017-02-01,2,1,2,2017,5,7.0,-2.0,2.0,11.5
7.5,0.0,6.0,8.0,4103,tbd,4103,2017-02-02,3,2,2,2017,5,7.0,-2.0,2.0,21.5
0.0,3.0,10.0,6.0,4103,tbd,4103,2017-02-03,4,3,2,2017,5,,,,19.0
0.0,0.0,8.0,1.0,4103,tbd,4103,2017-02-04,5,4,2,2017,5,,,,9.0
2.0,4.0,10.0,0.0,4103,tbd,4103,2017-02-05,6,5,2,2017,5,,,,16.0
14.0,0.0,2.0,2.0,4103,tbd,4103,2017-02-06,0,6,2,2017,6,,,,18.0
10.0,0.0,8.0,6.0,4103,tbd,4103,2017-02-07,1,7,2,2017,6,,,,24.0
2.0,0.0,8.0,8.0,4103,tbd,4103,2017-02-08,2,8,2,2017,6,,,,18.0
0.0,0.0,0.0,6.0,4103,tbd,4103,2017-02-09,3,9,2,2017,6,,,,6.0
4.0,0.0,6.0,4.0,4103,tbd,4103,2017-02-10,4,10,2,2017,6,,,,14.0
0.0,0.0,0.0,14.0,4103,tbd,4103,2017-02-11,5,11,2,2017,6,,,,14.0
4.0,0.0,0.0,4.0,4103,tbd,4103,2017-02-12,6,12,2,2017,6,,,,8.0
10.0,2.0,12.0,6.0,4103,tbd,4103,2017-02-13,0,13,2,2017,7,,,,30.0
8.0,0.0,8.0,8.0,4103,tbd,4103,2017-02-14,1,14,2,2017,7,,,,24.0
23.0,2.0,2.0,8.0,4103,tbd,4103,2017-02-15,2,15,2,2017,7,,,,35.0
0.0,6.0,6.0,10.0,4103,tbd,4103,2017-02-16,3,16,2,2017,7,,,,22.0
2.0,2.0,12.0,8.0,4103,tbd,4103,2017-02-17,4,17,2,2017,7,,,,24.0
0.0,2.0,8.0,6.0,4103,tbd,4103,2017-02-18,5,18,2,2017,7,,,,16.0
2.0,2.0,6.0,10.0,4103,tbd,4103,2017-02-19,6,19,2,2017,7,,,,20.0
8.0,0.0,2.0,3.5,4103,tbd,4103,2017-02-20,0,20,2,2017,8,,,,13.5
4.0,2.0,10.0,7.5,4103,tbd,4103,2017-02-21,1,21,2,2017,8,,,,23.5
0.0,0.0,21.0,6.0,4103,tbd,4103,2017-02-22,2,22,2,2017,8,,,,27.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2017-02-23,3,23,2,2017,8,,,,6.0
11.0,0.0,8.0,12.0,4103,tbd,4103,2017-02-24,4,24,2,2017,8,,,,31.0
8.0,0.0,0.0,4.0,4103,tbd,4103,2017-02-25,5,25,2,2017,8,,,,12.0
6.0,0.0,6.0,14.0,4103,tbd,4103,2017-02-26,6,26,2,2017,8,,,,26.0
6.0,8.0,11.0,18.0,4103,tbd,4103,2017-02-27,0,27,2,2017,9,,,,43.0
18.0,17.5,11.5,10.0,4103,tbd,4103,2017-02-28,1,28,2,2017,9,,,,57.0
14.0,6.0,7.5,2.0,4103,tbd,4103,2017-03-01,2,1,3,2017,9,,,,29.5
2.0,0.0,8.0,8.0,4103,tbd,4103,2017-03-02,3,2,3,2017,9,,,,18.0
2.0,6.0,8.0,6.0,4103,tbd,4103,2017-03-03,4,3,3,2017,9,,,,22.0
8.0,6.0,2.0,2.0,4103,tbd,4103,2017-03-04,5,4,3,2017,9,,,,18.0
4.0,2.0,6.0,0.0,4103,tbd,4103,2017-03-05,6,5,3,2017,9,,,,12.0
2.0,0.0,3.0,10.0,4103,tbd,4103,2017-03-06,0,6,3,2017,10,,,,15.0
2.0,0.0,16.0,10.0,4103,tbd,4103,2017-03-07,1,7,3,2017,10,,,,28.0
4.0,4.0,14.0,6.0,4103,tbd,4103,2017-03-08,2,8,3,2017,10,,,,28.0
10.0,2.0,11.0,10.0,4103,tbd,4103,2017-03-09,3,9,3,2017,10,,,,33.0
18.0,2.0,6.0,7.5,4103,tbd,4103,2017-03-10,4,10,3,2017,10,,,,33.5
6.0,0.0,18.0,4.0,4103,tbd,4103,2017-03-11,5,11,3,2017,10,,,,28.0
6.0,4.0,8.0,4.5,4103,tbd,4103,2017-03-12,6,12,3,2017,10,,,,22.5
2.0,0.0,4.0,13.5,4103,tbd,4103,2017-03-13,0,13,3,2017,11,,,,19.5
0.0,6.0,4.0,12.0,4103,tbd,4103,2017-03-14,1,14,3,2017,11,,,,22.0
4.0,0.0,8.0,10.0,4103,tbd,4103,2017-03-15,2,15,3,2017,11,,,,22.0
4.0,0.0,7.5,5.0,4103,tbd,4103,2017-03-16,3,16,3,2017,11,,,,16.5
4.0,0.0,16.5,11.0,4103,tbd,4103,2017-03-17,4,17,3,2017,11,,,,31.5
6.0,5.0,6.0,12.0,4103,tbd,4103,2017-03-18,5,18,3,2017,11,,,,29.0
0.0,8.0,4.0,6.0,4103,tbd,4103,2017-03-19,6,19,3,2017,11,,,,18.0
16.0,4.0,0.0,2.0,4103,tbd,4103,2017-03-20,0,20,3,2017,12,,,,22.0
6.0,0.0,12.0,2.0,4103,tbd,4103,2017-03-21,1,21,3,2017,12,,,,20.0
2.0,2.0,6.0,2.0,4103,tbd,4103,2017-03-22,2,22,3,2017,12,,,,12.0
2.0,0.0,17.0,8.0,4103,tbd,4103,2017-03-23,3,23,3,2017,12,,,,27.0
0.0,0.0,16.0,0.0,4103,tbd,4103,2017-03-24,4,24,3,2017,12,,,,16.0
4.0,2.0,10.0,2.0,4103,tbd,4103,2017-03-25,5,25,3,2017,12,,,,18.0
8.0,4.0,13.0,4.0,4103,tbd,4103,2017-03-26,6,26,3,2017,12,,,,29.0
3.5,10.0,2.0,6.0,4103,tbd,4103,2017-03-27,0,27,3,2017,13,,,,21.5
6.0,4.0,10.0,0.0,4103,tbd,4103,2017-03-28,1,28,3,2017,13,,,,20.0
2.0,2.0,4.0,2.0,4103,tbd,4103,2017-03-29,2,29,3,2017,13,,,,10.0
0.0,5.0,4.0,12.0,4103,tbd,4103,2017-03-30,3,30,3,2017,13,,,,21.0
2.0,14.0,10.0,8.0,4103,tbd,4103,2017-03-31,4,31,3,2017,13,,,,34.0
0.0,2.0,19.0,4.0,4103,tbd,4103,2017-04-01,5,1,4,2017,13,,,,25.0
2.0,2.0,3.0,8.0,4103,tbd,4103,2017-04-02,6,2,4,2017,13,3.0,-1.0,1.0,15.0
4.0,4.0,12.0,8.0,4103,tbd,4103,2017-04-03,0,3,4,2017,14,3.0,-1.0,1.0,28.0
8.0,2.0,14.0,4.0,4103,tbd,4103,2017-04-04,1,4,4,2017,14,3.0,-1.0,1.0,28.0
8.0,6.0,14.0,2.0,4103,tbd,4103,2017-04-05,2,5,4,2017,14,,,,30.0
2.0,0.0,8.0,15.5,4103,tbd,4103,2017-04-06,3,6,4,2017,14,,,,25.5
12.0,4.0,13.0,4.0,4103,tbd,4103,2017-04-07,4,7,4,2017,14,,,,33.0
42.0,6.0,4.0,6.0,4103,tbd,4103,2017-04-08,5,8,4,2017,14,,,,58.0
16.0,4.0,4.0,8.0,4103,tbd,4103,2017-04-09,6,9,4,2017,14,,,,32.0
6.0,4.0,4.0,4.0,4103,tbd,4103,2017-04-10,0,10,4,2017,15,,,,18.0
6.0,8.0,6.0,6.0,4103,tbd,4103,2017-04-11,1,11,4,2017,15,,,,26.0
4.0,0.0,6.0,4.0,4103,tbd,4103,2017-04-12,2,12,4,2017,15,,,,14.0
6.0,4.0,8.0,8.0,4103,tbd,4103,2017-04-13,3,13,4,2017,15,,,,26.0
2.0,0.0,14.0,6.0,4103,tbd,4103,2017-04-14,4,14,4,2017,15,,,,22.0
4.0,0.0,14.0,11.0,4103,tbd,4103,2017-04-15,5,15,4,2017,15,,,,29.0
2.0,4.0,8.0,12.0,4103,tbd,4103,2017-04-16,6,16,4,2017,15,,,,26.0
7.0,2.0,8.0,15.0,4103,tbd,4103,2017-04-17,0,17,4,2017,16,,,,32.0
9.0,11.0,2.0,2.0,4103,tbd,4103,2017-04-18,1,18,4,2017,16,,,,24.0
4.0,0.0,6.0,6.0,4103,tbd,4103,2017-04-19,2,19,4,2017,16,,,,16.0
11.5,10.0,4.0,6.0,4103,tbd,4103,2017-04-20,3,20,4,2017,16,,,,31.5
4.0,2.0,4.0,6.0,4103,tbd,4103,2017-04-21,4,21,4,2017,16,,,,16.0
4.0,6.0,2.0,0.0,4103,tbd,4103,2017-04-22,5,22,4,2017,16,,,,12.0
10.0,4.0,2.0,2.0,4103,tbd,4103,2017-04-23,6,23,4,2017,16,,,,18.0
6.0,2.0,8.0,6.0,4103,tbd,4103,2017-04-24,0,24,4,2017,17,,,,22.0
16.0,8.0,12.0,6.0,4103,tbd,4103,2017-04-25,1,25,4,2017,17,,,,42.0
4.0,0.0,0.0,10.0,4103,tbd,4103,2017-04-26,2,26,4,2017,17,,,,14.0
8.0,0.0,12.0,6.0,4103,tbd,4103,2017-04-27,3,27,4,2017,17,,,,26.0
6.0,4.0,8.0,5.5,4103,tbd,4103,2017-04-28,4,28,4,2017,17,,,,23.5
6.0,8.0,6.0,3.5,4103,tbd,4103,2017-04-29,5,29,4,2017,17,3.0,-1.0,1.0,23.5
4.0,6.0,10.0,15.0,4103,tbd,4103,2017-04-30,6,30,4,2017,17,3.0,-1.0,1.0,35.0
4.0,6.0,6.0,2.0,4103,tbd,4103,2017-05-01,0,1,5,2017,18,3.0,-1.0,1.0,18.0
8.0,0.0,6.0,6.0,4103,tbd,4103,2017-05-02,1,2,5,2017,18,,,,20.0
11.0,6.0,4.0,13.0,4103,tbd,4103,2017-05-03,2,3,5,2017,18,,,,34.0
10.0,10.0,0.0,6.0,4103,tbd,4103,2017-05-04,3,4,5,2017,18,,,,26.0
12.0,2.0,6.0,6.0,4103,tbd,4103,2017-05-05,4,5,5,2017,18,,,,26.0
2.0,0.0,10.0,0.0,4103,tbd,4103,2017-05-06,5,6,5,2017,18,,,,12.0
4.0,0.0,8.0,6.0,4103,tbd,4103,2017-05-07,6,7,5,2017,18,,,,18.0
6.0,0.0,9.0,2.0,4103,tbd,4103,2017-05-08,0,8,5,2017,19,,,,17.0
4.0,0.0,2.0,5.0,4103,tbd,4103,2017-05-09,1,9,5,2017,19,,,,11.0
0.0,0.0,24.0,6.0,4103,tbd,4103,2017-05-10,2,10,5,2017,19,,,,30.0
2.0,0.0,10.0,6.0,4103,tbd,4103,2017-05-11,3,11,5,2017,19,,,,18.0
2.0,11.0,16.0,6.0,4103,tbd,4103,2017-05-12,4,12,5,2017,19,,,,35.0
4.0,4.0,2.0,6.0,4103,tbd,4103,2017-05-13,5,13,5,2017,19,,,,16.0
6.0,0.0,10.0,2.0,4103,tbd,4103,2017-05-14,6,14,5,2017,19,,,,18.0
4.0,2.0,4.0,9.5,4103,tbd,4103,2017-05-15,0,15,5,2017,20,,,,19.5
6.0,0.0,6.0,11.5,4103,tbd,4103,2017-05-16,1,16,5,2017,20,,,,23.5
14.0,0.0,6.0,15.0,4103,tbd,4103,2017-05-17,2,17,5,2017,20,,,,35.0
4.0,9.0,14.0,4.0,4103,tbd,4103,2017-05-18,3,18,5,2017,20,,,,31.0
14.0,0.0,14.0,6.0,4103,tbd,4103,2017-05-19,4,19,5,2017,20,,,,34.0
13.0,0.0,3.5,6.0,4103,tbd,4103,2017-05-20,5,20,5,2017,20,,,,22.5
2.0,2.0,7.0,8.0,4103,tbd,4103,2017-05-21,6,21,5,2017,20,,,,19.0
6.0,2.0,4.0,8.0,4103,tbd,4103,2017-05-22,0,22,5,2017,21,,,,20.0
2.0,0.0,16.0,6.0,4103,tbd,4103,2017-05-23,1,23,5,2017,21,,,,24.0
4.0,2.0,8.0,2.0,4103,tbd,4103,2017-05-24,2,24,5,2017,21,,,,16.0
2.0,2.0,12.0,6.0,4103,tbd,4103,2017-05-25,3,25,5,2017,21,,,,22.0
6.0,4.0,6.0,6.0,4103,tbd,4103,2017-05-26,4,26,5,2017,21,,,,22.0
6.0,0.0,12.0,6.0,4103,tbd,4103,2017-05-27,5,27,5,2017,21,,,,24.0
22.0,4.0,5.5,10.0,4103,tbd,4103,2017-05-28,6,28,5,2017,21,3.0,-1.0,1.0,41.5
0.0,4.0,8.0,6.0,4103,tbd,4103,2017-05-29,0,29,5,2017,22,3.0,-1.0,1.0,18.0
0.0,2.0,0.0,5.0,4103,tbd,4103,2017-05-30,1,30,5,2017,22,3.0,-1.0,1.0,7.0
0.0,4.0,7.0,5.0,4103,tbd,4103,2017-05-31,2,31,5,2017,22,,,,16.0
12.0,0.0,8.0,4.0,4103,tbd,4103,2017-06-01,3,1,6,2017,22,,,,24.0
14.0,2.0,9.5,10.0,4103,tbd,4103,2017-06-02,4,2,6,2017,22,,,,35.5
10.0,0.0,1.5,10.0,4103,tbd,4103,2017-06-03,5,3,6,2017,22,,,,21.5
4.0,2.0,4.0,15.0,4103,tbd,4103,2017-06-04,6,4,6,2017,22,,,,25.0
6.0,2.0,0.0,8.0,4103,tbd,4103,2017-06-05,0,5,6,2017,23,,,,16.0
3.5,0.0,0.0,6.0,4103,tbd,4103,2017-06-06,1,6,6,2017,23,,,,9.5
